"","Em_innitials","Endosperm","SC_endothelium","SC_epidermis","SC_hillum_parenchyma","SC_hillum_vasculature","SC_inner_integument","SC_parenchyma","SC_phloem"
"Legume.fam3.03942_Glyma.06G204400",0,0,0,0,1,0,0,0,0
"Legume.fam3.03942_Glyma.05G019800",0,0,0,0,0,0,0,0,0
"Legume.fam3.03942_Glyma.17G080000",0,0,0,1,0,0,0,0,0
"Legume.fam3.03945_Glyma.07G209500",0,0,0,0,0,0,0,0,0
"Legume.fam3.03945_Glyma.02G135400",0,0,0,0,0,0,0,1,0
"Legume.fam3.03945_Glyma.07G178500",0,0,1,0,0,0,1,0,0
"Legume.fam3.03945_Glyma.20G009800",0,0,1,0,0,0,1,0,0
"Legume.fam3.03959_Glyma.04G045800",0,0,0,0,0,0,0,0,0
"Legume.fam3.03959_Glyma.06G046600",0,0,0,0,0,0,0,0,0
"Legume.fam3.03959_Glyma.14G089012",1,0,0,0,0,0,0,0,0
"Legume.fam3.03959_Glyma.17G235000",0,0,0,0,0,0,0,0,1
"Legume.fam3.03975_Glyma.07G230400",0,0,0,0,1,1,0,0,0
"Legume.fam3.03975_Glyma.20G037100",0,0,0,0,1,1,0,0,0
"Legume.fam3.03975_Glyma.02G280000",0,0,0,0,1,1,0,0,1
"Legume.fam3.03975_Glyma.14G034800",0,0,0,0,0,1,0,0,0
"Legume.fam3.03984_Glyma.17G261700",0,0,0,0,0,0,0,0,0
"Legume.fam3.03984_Glyma.14G223500",0,0,0,0,0,0,1,0,0
"Legume.fam3.03984_Glyma.06G017900",0,0,0,0,0,0,0,0,0
"Legume.fam3.03984_Glyma.04G017500",0,0,0,0,0,0,0,0,0
"Legume.fam3.03990_Glyma.14G023100",0,0,0,1,1,0,0,0,0
"Legume.fam3.03990_Glyma.02G291700",0,1,0,0,1,0,0,0,0
"Legume.fam3.03990_Glyma.08G317200",0,0,1,0,1,0,0,0,0
"Legume.fam3.03990_Glyma.18G095800",0,0,1,0,0,0,0,0,0
"Legume.fam3.03993_Glyma.09G052600",0,0,0,0,0,0,0,0,0
"Legume.fam3.03993_Glyma.15G158900",0,0,0,0,0,0,1,0,0
"Legume.fam3.03993_Glyma.05G132000",0,0,0,0,0,0,0,0,0
"Legume.fam3.03993_Glyma.08G086600",0,0,0,0,0,0,0,0,0
"Legume.fam3.03998_Glyma.13G183900",0,0,0,0,0,0,1,0,0
"Legume.fam3.03998_Glyma.07G192500",0,0,0,0,0,0,1,0,0
"Legume.fam3.03998_Glyma.13G243600",0,0,0,0,0,0,0,0,0
"Legume.fam3.03998_Glyma.15G070100",0,1,0,0,0,0,0,0,0
"Legume.fam3.04040_Glyma.06G179400",0,0,0,0,0,0,0,0,0
"Legume.fam3.04040_Glyma.04G186400",1,0,0,0,0,0,0,0,0
"Legume.fam3.04040_Glyma.17G086600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04040_Glyma.05G040200",0,0,0,0,0,0,0,0,0
"Legume.fam3.04057_Glyma.15G097300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04057_Glyma.13G215600",0,0,0,0,0,0,1,0,0
"Legume.fam3.04057_Glyma.07G250900",0,0,0,0,0,0,0,0,0
"Legume.fam3.04057_Glyma.17G023400",0,0,0,0,0,0,0,0,0
"Legume.fam3.04058_Glyma.12G129600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04058_Glyma.06G275800",0,0,0,0,0,0,0,0,0
"Legume.fam3.04058_Glyma.13G289800",0,0,0,0,0,0,0,0,0
"Legume.fam3.04058_Glyma.12G212000",0,1,0,0,0,0,0,0,0
"Legume.fam3.04065_Glyma.15G178100",0,0,0,0,1,1,0,0,0
"Legume.fam3.04065_Glyma.09G070100",0,0,0,1,0,0,0,0,0
"Legume.fam3.04065_Glyma.17G048600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04065_Glyma.13G110900",0,0,0,0,0,0,0,0,0
"Legume.fam3.04076_Glyma.10G296900",0,0,0,0,0,0,0,0,0
"Legume.fam3.04076_Glyma.20G247700",0,0,0,0,0,0,0,0,0
"Legume.fam3.04076_Glyma.08G362400",0,0,0,0,0,0,1,0,0
"Legume.fam3.04076_Glyma.18G299500",0,0,0,0,0,0,1,0,0
"Legume.fam3.04091_Glyma.01G222700",0,0,0,0,0,0,0,1,1
"Legume.fam3.04091_Glyma.11G020700",0,0,0,0,0,0,0,1,1
"Legume.fam3.04091_Glyma.08G018900",0,0,1,0,0,0,1,0,0
"Legume.fam3.04091_Glyma.05G212500",0,0,1,0,0,1,1,0,0
"Legume.fam3.04112_Glyma.11G248200",0,0,0,0,0,0,0,0,0
"Legume.fam3.04112_Glyma.18G009000",0,0,0,0,0,0,0,0,0
"Legume.fam3.04112_Glyma.05G145400",0,0,0,0,0,0,0,0,0
"Legume.fam3.04112_Glyma.08G102200",0,0,0,0,0,0,0,0,1
"Legume.fam3.04115_Glyma.05G241600",1,0,0,0,0,1,0,0,0
"Legume.fam3.04115_Glyma.08G049000",0,0,0,0,0,0,0,0,0
"Legume.fam3.04115_Glyma.07G173700",0,0,0,0,1,0,0,0,0
"Legume.fam3.04115_Glyma.02G087000",0,0,0,0,0,0,0,0,0
"Legume.fam3.04117_Glyma.20G162100",0,1,0,0,0,0,0,0,0
"Legume.fam3.04117_Glyma.10G232000",0,0,0,0,0,0,0,0,0
"Legume.fam3.04117_Glyma.09G133600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04117_Glyma.16G179900",0,0,0,0,0,0,0,0,0
"Legume.fam3.04119_Glyma.17G012800",0,0,0,0,0,0,0,0,1
"Legume.fam3.04119_Glyma.07G261200",0,0,0,0,0,1,0,0,0
"Legume.fam3.04119_Glyma.15G108300",0,0,1,0,0,0,0,0,1
"Legume.fam3.04119_Glyma.09G004100",0,0,1,0,0,0,0,0,1
"Legume.fam3.04124_Glyma.05G019700",0,0,0,0,0,0,0,0,0
"Legume.fam3.04124_Glyma.17G080100",1,0,0,0,0,0,0,0,0
"Legume.fam3.04124_Glyma.04G160700",0,0,0,0,0,0,0,0,0
"Legume.fam3.04124_Glyma.06G204800",0,1,0,0,0,0,0,0,0
"Legume.fam3.04132_Glyma.12G066800",0,0,0,0,0,0,0,0,0
"Legume.fam3.04132_Glyma.11G143500",0,0,0,0,0,0,0,0,0
"Legume.fam3.04132_Glyma.13G332500",0,1,0,0,0,0,0,0,0
"Legume.fam3.04132_Glyma.15G041700",0,0,0,0,0,0,0,0,0
"Legume.fam3.04136_Glyma.06G288600",0,1,0,0,0,0,0,0,0
"Legume.fam3.04136_Glyma.12G118600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04136_Glyma.12G206800",0,0,0,0,0,0,0,0,0
"Legume.fam3.04136_Glyma.13G294100",0,0,0,0,0,1,0,0,0
"Legume.fam3.04176_Glyma.04G136700",0,0,0,0,0,1,0,0,0
"Legume.fam3.04176_Glyma.11G155400",0,0,0,0,0,1,0,0,0
"Legume.fam3.04176_Glyma.13G197300",0,0,0,0,1,0,0,0,0
"Legume.fam3.04176_Glyma.15G235000",0,0,0,0,1,0,0,0,1
"Legume.fam3.04184_Glyma.20G099500",0,0,1,0,0,0,0,0,0
"Legume.fam3.04184_Glyma.10G289700",0,0,0,0,0,0,0,0,0
"Legume.fam3.04184_Glyma.02G093600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04184_Glyma.18G288500",0,0,0,0,0,0,0,0,0
"Legume.fam3.04189_Glyma.07G262100",0,0,0,0,0,0,1,0,0
"Legume.fam3.04189_Glyma.17G012000",0,0,0,0,0,0,0,0,0
"Legume.fam3.04189_Glyma.15G109300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04189_Glyma.09G004700",0,0,0,0,0,0,0,0,0
"Legume.fam3.04200_Glyma.02G141500",1,0,0,0,0,0,0,0,0
"Legume.fam3.04200_Glyma.10G032500",0,0,0,0,0,0,1,0,0
"Legume.fam3.04200_Glyma.19G161700",0,0,0,1,0,0,0,0,0
"Legume.fam3.04200_Glyma.03G159500",0,0,0,1,0,0,0,0,0
"Legume.fam3.04210_Glyma.09G109200",0,0,0,0,0,0,1,0,0
"Legume.fam3.04210_Glyma.02G171100",0,0,0,1,0,0,0,0,0
"Legume.fam3.04210_Glyma.19G149300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04210_Glyma.03G146100",0,0,0,0,0,0,0,0,0
"Legume.fam3.04260_Glyma.18G045100",0,0,0,0,0,0,0,0,0
"Legume.fam3.04260_Glyma.11G209027",0,0,0,0,0,0,0,0,0
"Legume.fam3.04260_Glyma.02G240000",0,0,0,0,0,0,0,0,0
"Legume.fam3.04260_Glyma.14G209400",0,0,0,0,0,0,0,1,0
"Legume.fam3.04269_Glyma.13G236400",0,0,0,0,0,0,0,0,0
"Legume.fam3.04269_Glyma.15G077300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04269_Glyma.13G175500",0,0,0,0,0,0,0,0,0
"Legume.fam3.04269_Glyma.07G200900",0,0,0,0,0,0,0,0,1
"Legume.fam3.04300_Glyma.18G197500",0,0,0,0,0,0,0,0,0
"Legume.fam3.04300_Glyma.07G146300",0,0,1,0,0,0,0,0,0
"Legume.fam3.04300_Glyma.03G078000",0,0,0,0,0,0,0,0,1
"Legume.fam3.04300_Glyma.01G112700",0,1,0,0,0,0,0,0,0
"Legume.fam3.04305_Glyma.03G263600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04305_Glyma.19G262600",0,0,0,0,0,1,0,0,0
"Legume.fam3.04305_Glyma.16G012700",0,0,1,1,0,0,0,0,0
"Legume.fam3.04305_Glyma.07G044400",0,0,0,0,0,1,0,0,1
"Legume.fam3.04328_Glyma.17G106600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04328_Glyma.13G164300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04328_Glyma.15G198900",0,0,0,0,0,0,0,0,0
"Legume.fam3.04328_Glyma.09G092100",0,0,0,0,0,0,0,0,1
"Legume.fam3.04333_Glyma.07G242700",0,0,0,0,0,0,0,0,0
"Legume.fam3.04333_Glyma.17G031500",0,0,0,0,0,0,0,0,0
"Legume.fam3.04333_Glyma.15G144100",0,0,0,0,0,0,0,0,0
"Legume.fam3.04333_Glyma.09G039000",0,1,0,0,0,0,0,0,0
"Legume.fam3.04345_Glyma.01G157000",0,0,0,0,0,0,1,0,0
"Legume.fam3.04345_Glyma.11G087900",0,0,0,0,0,0,0,0,0
"Legume.fam3.04345_Glyma.09G196300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04345_Glyma.16G112600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04380_Glyma.20G012600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04380_Glyma.07G174100",0,1,0,0,0,0,0,0,0
"Legume.fam3.04380_Glyma.05G138900",0,0,0,0,0,0,0,0,0
"Legume.fam3.04380_Glyma.08G094100",0,0,0,0,0,0,0,0,0
"Legume.fam3.04381_Glyma.07G175300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04381_Glyma.20G012100",0,0,0,0,0,0,0,0,0
"Legume.fam3.04381_Glyma.08G093800",0,0,0,0,1,0,1,0,0
"Legume.fam3.04381_Glyma.05G138600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04389_Glyma.17G006200",0,0,0,0,0,0,0,0,0
"Legume.fam3.04389_Glyma.07G267700",0,0,0,0,0,1,0,0,0
"Legume.fam3.04389_Glyma.15G118500",0,0,0,0,0,0,0,0,1
"Legume.fam3.04389_Glyma.09G013800",0,0,0,0,0,0,0,1,0
"Legume.fam3.04392_Glyma.17G098500",0,1,0,0,0,0,0,0,0
"Legume.fam3.04392_Glyma.05G028200",0,1,0,0,0,0,0,0,0
"Legume.fam3.04392_Glyma.04G172300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04392_Glyma.06G191900",0,0,0,0,0,0,0,0,0
"Legume.fam3.04407_Glyma.12G116500",0,0,0,0,0,0,0,0,0
"Legume.fam3.04407_Glyma.06G290400",0,0,1,0,0,0,0,0,0
"Legume.fam3.04407_Glyma.12G205500",0,0,0,0,0,0,0,0,0
"Legume.fam3.04407_Glyma.13G295300",1,1,0,0,0,0,0,0,0
"Legume.fam3.04410_Glyma.10G241600",0,0,0,1,0,0,0,0,0
"Legume.fam3.04410_Glyma.20G152600",0,0,0,1,0,1,0,0,0
"Legume.fam3.04410_Glyma.09G150300",0,0,0,1,0,0,0,0,0
"Legume.fam3.04410_Glyma.16G201700",0,0,0,1,0,0,0,0,0
"Legume.fam3.04502_Glyma.09G251200",0,0,0,0,0,0,1,0,0
"Legume.fam3.04502_Glyma.18G241300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04502_Glyma.10G170800",0,0,0,0,0,0,0,0,0
"Legume.fam3.04502_Glyma.20G219100",0,0,0,0,0,0,0,0,0
"Legume.fam3.04510_Glyma.14G146200",0,0,0,0,0,0,0,0,0
"Legume.fam3.04510_Glyma.17G194200",0,0,0,0,0,0,0,0,0
"Legume.fam3.04510_Glyma.06G085600",0,0,0,0,0,0,1,0,0
"Legume.fam3.04510_Glyma.04G083900",0,0,0,0,0,0,0,0,0
"Legume.fam3.04534_Glyma.06G108100",0,0,0,0,0,0,0,0,0
"Legume.fam3.04534_Glyma.04G254100",0,0,0,0,0,0,1,0,0
"Legume.fam3.04534_Glyma.13G084600",0,0,0,1,0,0,0,0,0
"Legume.fam3.04534_Glyma.14G166300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04537_Glyma.04G030400",0,0,0,0,0,1,0,0,0
"Legume.fam3.04537_Glyma.06G030500",0,0,0,0,0,0,0,0,0
"Legume.fam3.04537_Glyma.14G072600",0,0,0,0,0,0,0,1,0
"Legume.fam3.04537_Glyma.17G252400",0,0,0,0,0,0,0,1,0
"Legume.fam3.04539_Glyma.14G219300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04539_Glyma.17G258300",0,0,0,0,0,0,1,0,0
"Legume.fam3.04539_Glyma.06G024100",0,0,0,0,0,0,0,0,0
"Legume.fam3.04539_Glyma.04G023900",0,0,0,0,0,0,0,0,0
"Legume.fam3.04576_Glyma.08G215900",0,1,0,0,0,0,0,0,0
"Legume.fam3.04576_Glyma.07G026500",0,1,0,0,0,0,0,0,0
"Legume.fam3.04576_Glyma.15G004800",0,0,0,0,0,0,0,0,0
"Legume.fam3.04576_Glyma.13G369000",0,1,0,0,0,0,0,0,1
"Legume.fam3.04602_Glyma.05G202500",0,0,1,0,0,0,0,0,0
"Legume.fam3.04602_Glyma.08G009800",0,0,1,0,0,0,0,0,0
"Legume.fam3.04602_Glyma.06G166700",0,0,0,1,0,0,0,0,0
"Legume.fam3.04602_Glyma.04G198700",0,0,0,1,1,0,0,0,0
"Legume.fam3.04610_Glyma.06G211600",0,0,0,0,0,0,0,0,1
"Legume.fam3.04610_Glyma.04G151200",0,0,0,0,0,0,0,0,1
"Legume.fam3.04610_Glyma.05G011600",0,0,0,0,0,0,0,0,1
"Legume.fam3.04610_Glyma.17G119800",0,0,0,0,0,0,0,0,0
"Legume.fam3.04619_Glyma.06G265600",0,1,0,0,0,0,0,0,0
"Legume.fam3.04619_Glyma.12G137100",0,0,0,0,0,0,0,0,0
"Legume.fam3.04619_Glyma.12G216000",0,0,0,0,0,0,0,0,0
"Legume.fam3.04619_Glyma.13G285500",0,0,0,1,0,0,0,0,0
"Legume.fam3.04649_Glyma.01G038600",0,0,0,0,0,0,0,1,0
"Legume.fam3.04649_Glyma.02G026300",0,0,0,0,0,0,0,1,0
"Legume.fam3.04649_Glyma.18G129900",0,1,0,0,0,0,0,0,0
"Legume.fam3.04649_Glyma.08G293300",0,0,0,0,0,0,0,1,0
"Legume.fam3.04661_Glyma.07G165800",0,0,0,0,0,0,0,0,0
"Legume.fam3.04661_Glyma.09G119700",0,0,0,0,0,0,0,0,0
"Legume.fam3.04661_Glyma.10G264600",0,0,0,0,0,0,1,0,0
"Legume.fam3.04661_Glyma.20G125800",0,0,0,0,0,0,0,0,0
"Legume.fam3.04694_Glyma.13G271700",0,0,0,0,0,0,0,0,0
"Legume.fam3.04694_Glyma.12G228300",0,0,0,0,0,0,0,0,0
"Legume.fam3.04694_Glyma.12G158900",1,0,0,0,0,0,0,0,0
"Legume.fam3.04694_Glyma.06G232300",0,0,0,1,0,0,0,0,0
"Legume.fam3.04701_Glyma.08G103600",0,1,0,0,0,0,0,0,0
"Legume.fam3.04701_Glyma.05G146700",0,1,0,0,0,0,0,0,0
"Legume.fam3.04701_Glyma.11G249600",0,1,0,0,0,0,0,0,0
"Legume.fam3.04701_Glyma.18G007600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04742_Glyma.10G177200",1,0,0,0,0,0,0,0,0
"Legume.fam3.04742_Glyma.20G212900",1,0,0,0,0,0,0,0,0
"Legume.fam3.04742_Glyma.09G154700",1,0,0,0,0,1,0,0,0
"Legume.fam3.04742_Glyma.16G205200",0,0,0,0,0,0,0,0,0
"Legume.fam3.04767_Glyma.02G065500",0,1,0,0,0,0,0,0,0
"Legume.fam3.04767_Glyma.16G146600",0,0,0,0,0,0,0,0,0
"Legume.fam3.04767_Glyma.19G101000",0,0,0,0,0,0,0,0,0
"Legume.fam3.04767_Glyma.16G050200",0,0,0,0,0,0,0,0,0
"Legume.fam3.04791_Glyma.13G030900",0,0,0,0,0,0,0,0,0
"Legume.fam3.04791_Glyma.14G152700",0,0,0,0,0,0,0,0,0
"Legume.fam3.04791_Glyma.04G249000",0,0,1,0,0,0,1,0,0
"Legume.fam3.04791_Glyma.06G114000",0,0,1,0,0,0,0,0,0
"Legume.fam3.04794_Glyma.02G211800",0,0,0,0,0,0,0,0,0
"Legume.fam3.04794_Glyma.14G179500",0,0,0,0,0,0,0,0,0
"Legume.fam3.04794_Glyma.04G093500",0,0,0,0,0,0,0,0,0
"Legume.fam3.04794_Glyma.06G095400",0,0,0,0,0,0,0,1,0
"Legume.fam3.04798_Glyma.04G089900",1,0,0,0,0,0,0,0,0
"Legume.fam3.04798_Glyma.06G091700",0,0,0,0,0,0,0,0,0
"Legume.fam3.04798_Glyma.14G185400",0,0,0,0,0,0,0,0,1
"Legume.fam3.04798_Glyma.02G218100",1,0,0,0,0,1,0,0,1
"Legume.fam3.04804_Glyma.06G056400",0,0,0,0,0,0,0,1,0
"Legume.fam3.04804_Glyma.04G056200",0,0,1,0,0,0,0,0,0
"Legume.fam3.04804_Glyma.17G226100",0,0,0,1,0,0,0,0,0
"Legume.fam3.04804_Glyma.14G098600",1,0,0,1,0,0,0,0,0
"Legume.fam3.04826_Glyma.02G229400",0,0,0,0,0,1,0,0,1
"Legume.fam3.04826_Glyma.14G197100",0,0,0,0,0,0,0,0,0
"Legume.fam3.04826_Glyma.11G167200",0,0,0,1,0,0,0,0,0
"Legume.fam3.04826_Glyma.18G059700",0,0,0,0,0,0,0,1,0
"Legume.fam3.04828_Glyma.18G109100",0,0,0,0,0,0,0,0,1
"Legume.fam3.04828_Glyma.08G308200",0,0,0,0,0,0,1,0,1
"Legume.fam3.04828_Glyma.08G308700",0,0,0,0,0,0,0,0,1
"Legume.fam3.04828_Glyma.18G107900",0,0,0,0,0,0,0,0,1
"Legume.fam3.04914_Glyma.03G065100",0,0,1,0,0,0,0,0,0
"Legume.fam3.04914_Glyma.01G098400",0,0,1,1,0,0,0,0,0
"Legume.fam3.04914_Glyma.18G181500",0,0,0,0,0,0,0,0,0
"Legume.fam3.04914_Glyma.07G132500",0,0,1,0,0,0,0,0,0
"Legume.fam3.05117_Glyma.03G146900",0,0,0,0,0,0,0,0,0
"Legume.fam3.05117_Glyma.19G150300",0,0,0,0,0,0,0,0,0
"Legume.fam3.05117_Glyma.02G170500",0,0,1,0,0,0,0,0,0
"Legume.fam3.05117_Glyma.09G108000",0,0,1,0,0,0,1,0,0
"Legume.fam3.05135_Glyma.19G214200",0,0,0,0,0,0,0,0,0
"Legume.fam3.05135_Glyma.03G217600",0,1,0,0,0,0,0,0,0
"Legume.fam3.05135_Glyma.02G015300",0,0,0,0,0,0,1,0,0
"Legume.fam3.05135_Glyma.10G015900",0,0,0,0,0,0,1,0,0
"Legume.fam3.05143_Glyma.19G236500",0,1,0,0,0,0,0,0,0
"Legume.fam3.05143_Glyma.03G239600",0,1,0,0,0,0,0,0,0
"Legume.fam3.05143_Glyma.20G232300",0,0,0,0,0,0,0,0,0
"Legume.fam3.05143_Glyma.10G156000",0,0,0,0,0,0,0,0,0
"Legume.fam3.05171_Glyma.14G174600",0,0,0,1,0,1,0,0,0
"Legume.fam3.05171_Glyma.13G089800",0,0,1,0,0,0,0,0,0
"Legume.fam3.05171_Glyma.06G102400",0,0,0,0,0,0,0,0,0
"Legume.fam3.05171_Glyma.04G100600",0,0,0,0,0,0,0,0,0
"Legume.fam3.05200_Glyma.08G310800",0,0,1,0,0,1,0,0,0
"Legume.fam3.05200_Glyma.18G104900",0,0,0,0,0,0,0,0,1
"Legume.fam3.05200_Glyma.02G288000",0,0,0,0,0,0,0,0,0
"Legume.fam3.05200_Glyma.14G026900",0,1,0,0,0,0,0,0,0
"Legume.fam3.05233_Glyma.11G156700",0,0,0,0,0,0,0,0,1
"Legume.fam3.05233_Glyma.04G135400",0,0,0,0,0,0,0,1,0
"Legume.fam3.05233_Glyma.15G234100",0,0,0,0,0,0,0,0,1
"Legume.fam3.05233_Glyma.13G195800",0,0,0,0,0,1,0,0,1
"Legume.fam3.05240_Glyma.10G029500",0,0,0,0,0,0,0,0,0
"Legume.fam3.05240_Glyma.02G144600",0,0,0,0,0,0,0,0,0
"Legume.fam3.05240_Glyma.19G159400",0,0,0,0,0,0,0,0,0
"Legume.fam3.05240_Glyma.03G157200",0,0,0,0,0,0,1,0,0
"Legume.fam3.05291_Glyma.12G224600",0,0,0,0,0,0,0,0,0
"Legume.fam3.05291_Glyma.13G276700",1,0,0,0,0,0,0,0,0
"Legume.fam3.05291_Glyma.06G242100",0,0,0,1,0,0,0,0,0
"Legume.fam3.05291_Glyma.12G155700",0,0,0,1,0,0,0,0,0
"Legume.fam3.05297_Glyma.08G100800",0,0,0,0,0,0,0,0,1
"Legume.fam3.05297_Glyma.05G144400",0,0,0,0,0,0,0,0,1
"Legume.fam3.05297_Glyma.18G011000",0,0,0,0,0,0,0,0,1
"Legume.fam3.05297_Glyma.11G246200",0,0,1,0,0,0,1,0,1
"Legume.fam3.05302_Glyma.09G096700",0,0,0,0,0,0,0,0,0
"Legume.fam3.05302_Glyma.15G203000",0,0,0,0,0,0,0,0,0
"Legume.fam3.05302_Glyma.13G156800",0,0,0,0,0,0,1,0,0
"Legume.fam3.05302_Glyma.17G104400",0,0,0,0,0,0,0,0,0
"Legume.fam3.05395_Glyma.05G230300",0,0,1,0,0,0,0,0,0
"Legume.fam3.05395_Glyma.08G037800",0,0,1,0,0,0,0,0,0
"Legume.fam3.05395_Glyma.07G084900",0,0,0,0,0,0,0,0,0
"Legume.fam3.05395_Glyma.09G192000",0,0,0,1,0,0,0,0,0
"Legume.fam3.05415_Glyma.18G184500",0,0,0,0,0,0,0,0,1
"Legume.fam3.05415_Glyma.07G134800",0,0,0,0,0,0,0,0,1
"Legume.fam3.05415_Glyma.01G103500",0,0,0,0,0,0,0,0,0
"Legume.fam3.05415_Glyma.03G070500",0,0,0,0,0,0,0,0,0
"Legume.fam3.05508_Glyma.19G228800",0,0,0,0,0,0,0,0,0
"Legume.fam3.05508_Glyma.03G231800",1,0,0,0,0,0,0,0,0
"Legume.fam3.05508_Glyma.10G147800",0,0,0,0,0,0,0,0,0
"Legume.fam3.05508_Glyma.20G239600",0,0,0,0,0,0,0,0,0
"Legume.fam3.05531_Glyma.14G179000",0,0,1,0,0,0,1,0,0
"Legume.fam3.05531_Glyma.02G211400",0,0,0,0,0,0,0,0,0
"Legume.fam3.05531_Glyma.06G098900",0,0,0,0,0,0,0,0,0
"Legume.fam3.05531_Glyma.04G097100",0,0,0,0,0,0,0,0,0
"Legume.fam3.05564_Glyma.11G095600",0,0,0,1,0,0,0,0,0
"Legume.fam3.05564_Glyma.12G021700",0,0,0,0,0,0,0,0,0
"Legume.fam3.05564_Glyma.11G015800",1,0,0,0,0,0,0,0,0
"Legume.fam3.05564_Glyma.01G226900",0,0,0,0,0,0,0,0,0
"Legume.fam3.05700_Glyma.02G058800",1,0,0,0,0,0,0,0,0
"Legume.fam3.05700_Glyma.16G141500",0,0,0,0,0,0,0,0,0
"Legume.fam3.05700_Glyma.11G065000",0,0,0,0,0,0,0,0,0
"Legume.fam3.05700_Glyma.01G177400",0,0,0,0,0,0,0,0,0
"Legume.fam3.05719_Glyma.20G217200",0,0,0,0,0,0,0,0,0
"Legume.fam3.05719_Glyma.10G173000",0,0,0,0,0,0,0,0,0
"Legume.fam3.05719_Glyma.20G067600",0,0,0,0,0,0,0,0,0
"Legume.fam3.05719_Glyma.13G001900",0,0,0,1,1,0,0,0,0
"Legume.fam3.05772_Glyma.13G107900",0,0,0,1,0,0,0,0,0
"Legume.fam3.05772_Glyma.17G051400",1,0,0,0,0,0,0,0,0
"Legume.fam3.05772_Glyma.15G173300",1,0,0,0,0,0,0,0,0
"Legume.fam3.05772_Glyma.09G068400",1,0,0,0,0,0,0,0,0
"Legume.fam3.05863_Glyma.13G124400",0,0,0,0,0,0,0,0,0
"Legume.fam3.05863_Glyma.10G037900",0,0,0,0,0,0,0,0,0
"Legume.fam3.05863_Glyma.03G164300",0,0,0,0,0,1,0,0,0
"Legume.fam3.05863_Glyma.19G165700",0,0,0,0,0,0,0,0,0
"Legume.fam3.05873_Glyma.02G201300",0,0,0,0,0,0,0,0,0
"Legume.fam3.05873_Glyma.10G075300",0,0,0,0,0,0,0,0,0
"Legume.fam3.05873_Glyma.19G196000",0,0,0,1,1,0,0,0,0
"Legume.fam3.05873_Glyma.03G198100",0,0,0,0,0,0,0,0,0
"Legume.fam3.05904_Glyma.16G196000",0,0,1,0,0,0,0,0,0
"Legume.fam3.05904_Glyma.09G143000",0,0,0,0,0,0,0,0,0
"Legume.fam3.05904_Glyma.10G237600",0,0,1,0,0,1,0,0,0
"Legume.fam3.05904_Glyma.20G157001",0,0,1,0,0,0,1,0,0
"Legume.fam3.05991_Glyma.13G238000",0,0,0,0,0,0,0,0,0
"Legume.fam3.05991_Glyma.15G075400",0,0,0,0,0,0,0,0,0
"Legume.fam3.05991_Glyma.13G178200",0,0,0,0,0,0,0,0,0
"Legume.fam3.05991_Glyma.07G198200",0,0,0,1,1,0,0,0,0
"Legume.fam3.06085_Glyma.08G104800",0,0,0,0,0,0,0,0,0
"Legume.fam3.06085_Glyma.05G147900",0,0,0,0,0,0,0,0,0
"Legume.fam3.06085_Glyma.18G005400",0,0,1,0,0,0,0,0,0
"Legume.fam3.06085_Glyma.11G251600",0,0,0,0,0,0,0,0,0
"Legume.fam3.06114_Glyma.01G172200",0,0,0,0,0,0,0,0,0
"Legume.fam3.06114_Glyma.11G071000",0,0,0,0,0,0,0,0,0
"Legume.fam3.06114_Glyma.02G055100",0,0,0,0,0,0,0,0,0
"Legume.fam3.06114_Glyma.16G137800",1,0,0,0,0,0,0,0,0
"Legume.fam3.06216_Glyma.03G180200",0,0,0,0,0,0,1,1,0
"Legume.fam3.06216_Glyma.19G180900",0,0,0,0,0,1,0,0,0
"Legume.fam3.06216_Glyma.10G051800",0,0,0,0,0,0,0,0,0
"Legume.fam3.06216_Glyma.13G139200",0,0,1,0,0,0,1,0,0
"Legume.fam3.06439_Glyma.15G072000",0,0,0,0,0,0,0,0,0
"Legume.fam3.06439_Glyma.13G241400",0,1,0,0,0,0,1,0,0
"Legume.fam3.06439_Glyma.13G181700",0,0,0,0,0,0,0,0,0
"Legume.fam3.06439_Glyma.07G194800",0,0,0,0,0,0,0,0,0
